37601000010,335,345
37601000080,31,31
37601001010,12,12
37601001410,915,948
37601001420,429,429
37601001430,329,335
37601001460,574,601
37601001480,127,138
37601001510,1279,1282
37601001560,2687,2687
37601001570,874,874
37601001590,163,170
37601001600,799,810
37601001610,0,2
37601001850,770,770
37601001880,17,17
37601001900,392,398
37601001920,640,621
37601001930,17,18
37601002010,837,837
37601002020,284,294
37601002030,713,713
37601002040,270,277
37601002070,251,256
37601002075,1,1
37601002080,1,1
37601002090,1,1
37601002120,901,901
37601002122,123,132
37601002130,340,347
37601002160,587,587
37601002180,175,183
37601002190,177,177
37601002200,442,451
37601002210,546,548
37601002240,2,2
37601002250,0,3
37601002260,3,5
37601002270,1,2
37601002280,1,1
37601002285,1,1
37601002290,2,3
37601002300,137,141
37601002310,1,1
37601002320,1,1
37601002330,711,713
37601002340,0,1
37601002610,970,996
37601002650,301,303
37601002660,876,876
37601002680,1093,1093
37601003000,1740,1746
37601003010,202,206
37601003101,557,562
37601003300,452,455
37601003500,1121,1127
37601003510,641,647
37601003540,670,679
37601003700,309,310
37601003750,665,668
37601004500,314,318
37601005000,424,440
37601005010,249,249
37601005020,119,119
37601005030,1093,1093
37601005060,241,242
37601005080,430,432
37601005100,2368,2378
37601005110,175,178
37601005150,124,128
37601005800,787,788
37601005810,99,99
37601005820,3,3
37601005840,87,90
37601005880,150,150
37601005900,96,96
37601005910,3068,3068
37601005920,78,80
37601005930,179,188
37601006000,212,212
37601006010,68,75
37601006020,0,6
37601006110,52,52
37601006400,196,200
37601006450,711,721
37601006500,482,487
37601006600,1388,7
37601006651,1537,1540
37601006660,188,188
37601006670,1005,1021
37601006690,429,436
37601006700,1904,1916
37601006720,424,430
37601006730,1348,1356
37601006770,165,170
37601006780,64,68
37601006790,769,775
37601006800,1199,1199
37601006820,198,211
37601006865,572,572
37601006870,1123,1128
37601006880,53,54
37601006890,510,510
37601007000,320,320
37601007110,1,1
37601007300,1820,1826
37601007400,908,912
37601007430,765,774
37601007450,1309,1319
37601007480,0,7
37601007500,409,413
37601007640,481,484
37601007645,229,229
37601007650,115,121
37601007700,789,789
37601007710,5,5
37601009000,2125,2125
37601009160,178,185
37601009170,517,517
37601009180,59,59
37601009220,346,346
37601009255,328,328
37601009300,887,887
37601009350,1036,1036
37601009360,636,638
37601009370,1280,1285
37601009390,631,631
37601009400,1841,1853
37601009410,131,139
37601009415,412,412
37601009420,821,827
37601009460,173,173
37601009465,415,415
37601009490,83,86
37601009500,466,480
37601009510,651,652
37601009520,39,42
37601009540,502,502
37601009550,875,875
37601009570,233,233
37601009590,922,922
37601009610,650,658
37601009620,160,164
37601009670,985,988
37601009688,146,149
37601009680,627,627
37601009690,666,670
37601009695,516,516
37601009700,556,561
37601010400,1283,1288
37601010480,840,840
37601010500,194,198
37601010540,632,639
37601010570,389,392
37601010600,895,895
37601010610,755,760
37601010625,1281,1281
37601010645,114,124
37601010660,1241,1241
37601010665,1641,1641
37601010700,1672,1672
37601010750,778,778
37601010770,1432,1441
37601010800,576,583
37601010810,382,389
37601010820,255,255
37601010855,210,214
