37601010860,130,135
37601010870,116,117
37601010890,384,387
37601010920,177,180
37601010930,180,183
37601010950,47,48
37601010960,102,102
37601010990,52,54
37601011000,943,945
37601011020,156,159
37601011030,7,9
37601011050,90,92
37601011060,642,647
37601011070,1012,1023
37601011450,284,289
37601011490,102,106
37601011500,1166,1169
37601011550,2,5
37601011560,1257,1257
37601011600,407,409
37601011610,202,202
37601011620,213,213
37601011625,822,828
37601011630,2376,2376
37601011640,,
37601011650,630,630
37601011685,241,245
37601011700,241,242
37601011725,109,112
37601011745,200,205
37601011760,60,65
37601011770,744,748
37601011790,130,130
37601011800,109,109
37601011810,206,206
37601011830,416,419
37601011840,206,206
37601011860,261,264
37601011870,184,188
37601011890,1033,1036
37601011930,423,424
37601011960,539,539
37601011970,33,34
37601011980,79,80
37601012000,608,609
37601012060,201,203
37601012080,60,61
37601012090,60,62
37601012100,242,242
37601012190,176,177
37601012200,579,586
37601012210,59,61
37601012600,155,156
37601013010,25,25
37601013011,366,373
37601013040,438,438
37601013050,933,933
37601013075,56,58
37601013106,27,27
37601013130,49,52
37601013140,489,489
37601013160,271,273
37601013170,537,542
37601013200,456,456
37601013235,159,160
37601013240,222,222
37601013260,616,620
37601013700,656,656
37601013710,119,127
37601013720,8,8
37601013770,,309
37601013980,97,97
37601014090,106,106
37601014095,3208,3212
37601014100,535,545
37601014200,443,443
37601014270,,
37601015150,243,243
37601015200,442,444
37601015310,147,147
37601015390,313,314
37601015450,196,202
37601015460,1101,1104
37601015480,167,167
37601015510,530,530
37601015525,68,68
37601015530,696,698
37601015545,1519,1523
37601015549,219,222
37601015560,565,571
37601015620,74,74
37601016000,103,104
37601016020,109,109
37601016040,460,461
37601016050,267,273
37601016060,257,262
37601016070,540,540
37601016080,246,249
37601016150,336,337
37601016160,20,21
37601016180,162,169
37601016190,115,119
37601016200,324,324
37601016228,544,544
37601016240,1016,1016
37601016250,296,296
37601016260,401,401
37601016290,161,161
37601016310,569,571
37601016320,570,570
37601016330,308,312
37601016350,832,832
37601016360,211,213
37601016553,1179,1187
37601016557,151,151
37601016565,662,662
37601016592,604,604
37601016600,120,124
37601016615,277,279
37601016620,152,153
37601016690,334,339
37601016730,27,27
37601016740,42,46
