03-08-2023 22:40:13,37601002030,RH3772TL2L,500.00
03-08-2023 22:19:27,37601136750,RH3171MX5X,"2,000.00"
03-08-2023 21:10:38,37500407100(01),RH356VLKTD,350.00
03-08-2023 20:18:45,,RH346P1G7Y,
03-08-2023 19:40:13,37600715210,RH386J5WME,"2,280.00"
03-08-2023 18:41:18,37600904560,RH3869AVNO,"1,980.00"
03-08-2023 18:39:52,37600904200,RH33692Y6B,"1,500.00"
03-08-2023 18:38:29,37600903400,RH3468VYUK,"1,660.00"
03-08-2023 18:01:54,37601139150,RH3163JFMV,"1,000.00"
03-08-2023 17:17:53,37600738501,RH395XPALF,"3,500.00"
03-08-2023 16:18:20,37700101240(01),RH365QS4SU,350.00
03-08-2023 16:16:28,37700101240(01),RH385QK9F8,350.00
03-08-2023 15:36:26,37600815850,RH355MEH6L,"1,000.00"
03-08-2023 14:53:29,37700152560-01,RH305I2BP4,"5,250.00"
03-08-2023 14:05:20,37600241510,RH345D4HC8,350.00
03-08-2023 12:28:40,37500104500,RH315376ZP,"5,000.00"
03-08-2023 12:05:05,37500312400,RH3950VZKD,"3,415.00"
03-08-2023 11:24:07,37600911750,RH354WV8Y1,300.00
03-08-2023 10:05:08,37600123700,RH304P22JI,450.00
03-08-2023 09:58:25,37600123700,RH304OFEEE,500.00
03-08-2023 09:18:46,37601006010,RH304KVCR6,"1,000.00"
03-08-2023 09:16:43,37700106450(01),RH394KP0YB,350.00
03-08-2023 09:10:47,37700151570(01),RH324K6GQA,510.00
03-08-2023 08:59:13,37600733660(03),RH324J6F8A,"1,000.00"
03-08-2023 08:57:50,37600733660,RH334J2PWL,750.00
03-08-2023 08:56:16,37500169300(01),RH304IXEEW,350.00
03-08-2023 08:50:46,37500135100(01),RH364IGQXY,350.00
03-08-2023 08:46:32,37700100150,RH354I4IQ5,"1,100.00"
03-08-2023 08:45:42,37500133750(01),RH304I1WO6,350.00
03-08-2023 08:42:21,37600450950,RH384HS39W,350.00
03-08-2023 08:29:41,37600816000,RH354GQQK3,"3,800.00"
03-08-2023 07:24:34,37600650180,RH384C325M,"1,870.00"
02-08-2023 20:24:24,,RH243QA8FM,
02-08-2023 20:02:45,37600822480,RH253N60C1,"4,410.00"
02-08-2023 19:51:34,37600628760,RH243LFZ7S,"1,000.00"
02-08-2023 19:47:36,37600338002,RH293KTM87,650.00
02-08-2023 18:20:02,37600311003,RH2636K1HY,"5,300.00"
02-08-2023 17:21:39,37600217445,RH232YHML7,"1,050.00"
02-08-2023 16:22:14,37600539145,RH282RFYV4,800.00
02-08-2023 15:56:11,37600704950,RH232OOEEZ,600.00
02-08-2023 15:17:16,37601009540,RH292KOWDD,700.00
02-08-2023 15:15:23,37601009490,RH212KHPGB,700.00
02-08-2023 14:57:52,37700105380(01),RH262IQTBU,510.00
02-08-2023 14:52:54,37600805700,RH232I8S1B,"1,450.00"
02-08-2023 14:25:49,37600709510,RH262FJBM2,990.00
02-08-2023 13:22:47,37600913970,RH222925FE,350.00
02-08-2023 12:37:21,37600217300,RH2424HOG6,"1,770.00"
02-08-2023 12:35:18,37600515050,RH2524ADD3,"2,800.00"
02-08-2023 12:19:34,37500335550,RH2022R7VG,"4,820.00"
02-08-2023 12:14:36,37600217541,RH28229H1W,350.00
02-08-2023 12:10:25,00100,RH2921V0UP,"1,750.00"
02-08-2023 11:58:48,37500329250,RH2020Q1IS,"1,050.00"
02-08-2023 11:27:34,37600816030,RH201XNZMG,"1,500.00"
02-08-2023 11:22:23,37601010890,RH261X5P34,"1,000.00"
02-08-2023 10:29:32,37700112200(01),RH241RXHV0,"6,100.00"
02-08-2023 10:26:55,37700103950(01),RH221RO488,"15,400.00"
02-08-2023 10:25:57,375000235550(01),RH211RL4ML,350.00
02-08-2023 10:20:53,37601009360,RH261R3P5A,350.00
02-08-2023 10:20:04,37600160970(03),RH281R0H12,"1,000.00"
02-08-2023 10:18:36,37600160970,RH221QVH52,"4,000.00"
02-08-2023 09:27:56,37500222500,RH231M6MVB,"3,170.00"
02-08-2023 09:14:11,37700110040,RH251KXW4P,"1,900.00"
02-08-2023 08:57:37,37600516401,RH291JGGPR,"1,115.00"
02-08-2023 08:33:28,37600815695,RH291HEC4L,700.00
02-08-2023 08:24:38,37500404500(01),RH281GOAWA,350.00
02-08-2023 07:29:25,37600613051,RH241CPCMM,"2,060.00"
02-08-2023 04:58:55,37600148870,RH2818EXKM,800.00
02-08-2023 04:11:28,37600733503,RH23184M49,300.00
01-08-2023 22:43:27,37194176766,RH1413IFS4,300.00
01-08-2023 20:21:30,,RH18ZQ668M,
01-08-2023 19:53:11,37601131500,RH16ZM0QJO,"1,050.00"
01-08-2023 19:36:00,37601104500,RH11ZJ8FIB,700.00
01-08-2023 19:29:47,37600534250,RH18ZI6UQS,350.00
01-08-2023 16:04:20,37600227100,RH13YQ92M5,"1,000.00"
01-08-2023 15:56:17,37600704660,RH18YPFMTS,"2,000.00"
01-08-2023 15:00:48,37500226100,RH19YJV2TT,350.00
01-08-2023 14:43:26,37600316100,RH10YI5O8G,700.00
01-08-2023 13:26:32,37600131752,RH11YAB7EP,700.00
01-08-2023 13:25:19,37600140500,RH18YA6SEG,"1,680.00"
01-08-2023 12:51:10,37500349050,RH10Y6R224,"1,950.00"
01-08-2023 12:46:12,37601006670,RH18Y69N42,"3,000.00"
01-08-2023 12:33:27,37600232520,RH13Y4ZPZZ,350.00
01-08-2023 12:19:12,37601111100,RH16Y3ME12,400.00
01-08-2023 11:53:16,37500217200,RH16Y12TNM,"2,100.00"
01-08-2023 11:41:59,37600831120,RH18XZZQOU,400.00
01-08-2023 11:27:22,37500210150,RH14XYJGYI,500.00
01-08-2023 09:18:39,37601017101,RH13XMDEW9,350.00
01-08-2023 09:09:51,37500336450,RH15XLLX3J,350.00
01-08-2023 09:08:34,37500110800,RH19XLH6GL,350.00
01-08-2023 07:43:55,37600704740,RH10XEQASY,910.00
31-07-2023 22:12:27,37600915765,RGV8X1ZMA2,840.00
31-07-2023 21:20:33,37601002030,RGV8WXGDU4,550.00
31-07-2023 20:24:43,,RGV8WQN2UA,
31-07-2023 16:02:58,37601011685,RGV4VQE9A4,500.00
31-07-2023 15:51:48,37601009680,RGV7VP9CF5,500.00
31-07-2023 15:14:10,37600729365,RGV2VLH6ZC,"3,000.00"
31-07-2023 15:00:59,37600513006,RGV5VK54PF,"2,450.00"
31-07-2023 12:36:55,37500141500,RGV4V5W5V0,430.00
31-07-2023 12:03:14,37500338400,RGV6V2MB5U,"1,500.00"
31-07-2023 11:53:57,37600734750,RGV3V1PWOP,"1,000.00"
31-07-2023 10:42:03,37500408550,RGV8UUNBEA,"1,000.00"
31-07-2023 10:40:50,37600817500,RGV7UUIXDD,"1,000.00"
31-07-2023 10:34:46,37600815632,RGV9UTXMMN,"1,000.00"
31-07-2023 08:44:36,37700100990(01),RGV9UK1ADZ,"5,000.00"
31-07-2023 07:48:22,37600113503,RGV8UFORSE,"1,980.00"
31-07-2023 06:24:38,37600733503,RGV4UBI2SK,300.00
30-07-2023 20:28:19,,RGU2TTA266,
30-07-2023 12:16:06,37600106621,RGU7SBEUGX,500.00
30-07-2023 12:10:55,37600821910,RGU3SAZ8L1,"1,070.00"
30-07-2023 12:08:20,37600915770,RGU8SAREWC,700.00
30-07-2023 09:42:27,37600733503,RGU4RYME3E,300.00
29-07-2023 13:05:40,37700105100,RGT6PKSK44,"1,750.00"
29-07-2023 11:21:29,37600307640,RGT3PAJMBB,350.00
29-07-2023 09:26:07,37600340410,RGT9OZOEBL,"1,400.00"
29-07-2023 09:00:05,37600820680,RGT1OXGAML,400.00
29-07-2023 08:53:29,37600907460,RGT9OWWPID,"1,000.00"
29-07-2023 08:50:33,37600217260,RGT5OWOCC1,"1,500.00"
29-07-2023 05:11:35,37600733503,RGT1ON8R81,500.00
28-07-2023 22:37:02,37600320502,RGS0OGUYDS,"1,300.00"
28-07-2023 20:17:51,,RGS4O2X3J8,
28-07-2023 17:59:48,37600738610,RGS9NHOA7N,350.00
28-07-2023 12:05:22,37600148950,RGS2MH24WK,350.00
28-07-2023 12:04:09,37600836853,RGS1MGXY4R,670.00
28-07-2023 12:02:47,37601001410,RGS0MGST6O,"1,870.00"
28-07-2023 11:48:06,37601009370,RGS7MFD2DH,"1,340.00"
28-07-2023 11:25:03,37500234900,RGS9MD0TL9,"2,100.00"
28-07-2023 10:44:01,37700100760,RGS9M8YYEH,"50,000.00"
28-07-2023 10:38:21,37700106650(01),RGS4M8ERXU,350.00
28-07-2023 10:16:04,37600311254,RGS1M69S4R,"1,150.00"
28-07-2023 09:54:58,37600545500,RGS8M4BDTY,"1,050.00"
28-07-2023 09:51:17,37700151570(01),RGS1M3YU6L,350.00
28-07-2023 09:46:41,37600115430,RGS5M3JUP1,700.00
28-07-2023 09:44:19,37700106450(01),RGS6M3BZN2,350.00
28-07-2023 06:39:53,37600813750,RGS4LPYZHM,"1,050.00"
27-07-2023 20:23:55,,RGR7L5508N,
27-07-2023 17:24:34,37700103250,RGR9KDJO8P,"1,260.00"
27-07-2023 16:30:38,37600450750,RGR9K7ROU1,"1,770.00"
27-07-2023 16:15:10,37600445000,RGR7K66WRV,"1,300.00"
27-07-2023 16:02:34,37500409450,RGR9K4WKYT,"1,500.00"
27-07-2023 12:23:44,37700104100(01),RGR2JKCE0C,"2,100.00"
27-07-2023 12:03:09,37600738630,RGR5JIR4WZ,"3,000.00"
27-07-2023 11:24:13,37700116610(01),RGR7JFWLF5,"2,100.00"
27-07-2023 11:19:40,37700116621(01),RGR2JFHU1A,"1,220.00"
27-07-2023 11:18:15,37600815820,RGR2JFCG2S,"2,000.00"
27-07-2023 11:15:57,37600815730,RGR7JF4HKH,"4,000.00"
27-07-2023 10:57:51,37600814991,RGR3JDDDOB,500.00
27-07-2023 10:36:49,37601002330,RGR7JBC0TV,"2,100.00"
27-07-2023 10:16:46,37600413502,RGR5J9FKED,700.00
27-07-2023 09:26:05,37600429030,RGR9J4X5YJ,670.00
27-07-2023 08:30:55,37601017070,RGR5J0CQWV,"2,000.00"
26-07-2023 21:05:07,37700110010,RGQ6IE4NSO,"2,000.00"
26-07-2023 20:20:40,,RGQ6I8CIO6,
26-07-2023 19:12:52,376-002-17440,RGQ0HXBJNW,"2,000.00"
26-07-2023 19:10:30,376-003-39530,RGQ8HWX4LQ,"5,000.00"
26-07-2023 16:13:11,37600340201,RGQ2HA7FQW,"1,000.00"
26-07-2023 15:18:47,37600328005,RGQ7H4XXUF,830.00
26-07-2023 14:31:01,37600339590,RGQ2H0E1AA,"3,610.00"
26-07-2023 13:57:44,37700107001,RGQ5GX59TN,"2,450.00"
26-07-2023 12:47:15,37500426050(03),RGQ5GQ9UPJ,"1,000.00"
26-07-2023 12:45:15,37500426050(01),RGQ7GQ2ZXF,"4,790.00"
26-07-2023 11:44:26,37601003510,RGQ2GKGSAM,"2,300.00"
26-07-2023 11:41:04,37500109900(03),RGQ0GK5UBS,"1,000.00"
26-07-2023 11:29:31,37600439250,RGQ2GJ2F9Q,"1,030.00"
26-07-2023 11:26:36,37600340500,RGQ2GIS5G4,"2,460.00"
26-07-2023 10:06:57,37600919940,RGQ2GBDPLQ,650.00
26-07-2023 08:18:30,37600837072,RGQ7G2J8FH,"1,500.00"
26-07-2023 07:47:23,37500136900,RGQ7G0C0RR,"1,000.00"
26-07-2023 07:39:20,37600704925,RGQ4FZTSQQ,350.00
26-07-2023 07:19:50,37600216502,RGQ8FYOOEC,"1,750.00"
25-07-2023 20:19:29,,RGP8FCMBQC,
25-07-2023 19:01:32,37700100980,RGP7F05LYR,700.00
25-07-2023 17:36:03,37600701520,RGP6EOGKG6,"3,000.00"
25-07-2023 14:59:46,37601001480,RGP8E89NJA,350.00
25-07-2023 14:28:21,37601017110,RGP1E59GC5,350.00
25-07-2023 14:03:04,37600805650,RGP6E2RR0G,"2,750.00"
25-07-2023 13:54:27,37600714000,RGP3E1W7NV,10.00
25-07-2023 12:54:22,37500312225(03),RGP8DVZCCA,"1,000.00"
25-07-2023 12:52:47,37500312225(01),RGP1DVTYMR,"21,570.00"
25-07-2023 12:23:59,37601010500,RGP3DT5Q0F,"1,015.00"
25-07-2023 11:20:17,37601006000,RGP9DN953V,330.00
25-07-2023 11:18:59,37601009000,RGP3DN4TYZ,670.00
25-07-2023 11:17:17,37600831100,RGP7DMYX4L,"1,000.00"
25-07-2023 11:13:31,376-009-23010,RGP9DMMC3H,"5,000.00"
25-07-2023 10:55:02,37600714000,RGP5DKW8VV,350.00
25-07-2023 09:59:27,,RGP0DFTQJS,"3,150.00"
25-07-2023 09:36:28,37600433785,RGP0DDUMHK,"1,000.00"
25-07-2023 08:31:33,37600206460,RGP5D8RW91,"1,050.00"
24-07-2023 21:05:59,37600629500,RGO6COWB7K,700.00
24-07-2023 20:23:07,,RGO6CJQOT6,
24-07-2023 18:14:44,37600155310,RGO2C0FTOW,"1,100.00"
24-07-2023 18:10:18,37601025130,RGO7BZTJU3,600.00
24-07-2023 18:00:38,370700813700,RGO8BYJIG0,"1,260.00"
24-07-2023 17:13:57,37600736400,RGO6BST5P8,510.00
24-07-2023 15:18:21,37600709640,RGO9BH5PFV,"1,000.00"
24-07-2023 14:44:21,37601035080,RGO6BE04Q6,350.00
24-07-2023 14:37:59,37600155490,RGO4BDECF4,"1,000.00"
24-07-2023 12:39:07,37500314600(03),RGO1B1ZIYR,"1,000.00"
24-07-2023 12:32:00,37500314600(1),RGO2B1BW66,"5,250.00"
24-07-2023 11:41:47,37600119501,RGO2AWOJ20,350.00
24-07-2023 11:10:58,37600619503,RGO8ATSJ8O,"1,400.00"
24-07-2023 11:01:47,37601010540,RGO5ASXDKL,"1,500.00"
24-07-2023 09:41:12,37601009255,RGO0ALMD9K,350.00
24-07-2023 09:39:48,37500424750,RGO6ALIBBK,"1,600.00"
24-07-2023 09:37:52,37600702500,RGO7ALCIRT,850.00
24-07-2023 08:49:28,37600650180,RGO3AHDELD,"1,080.00"
24-07-2023 08:47:29,37600156550,RGO9AH7KYV,"1,000.00"
24-07-2023 08:24:13,37500401800(01),RGO4AFDZU6,350.00
23-07-2023 22:06:18,37600737000,RGN9A0ZXNX,"2,000.00"
23-07-2023 22:05:12,37600434270,RGN2A0Y1T8,"2,000.00"
23-07-2023 22:03:21,37600732501,RGN4A0TASW,"2,000.00"
23-07-2023 21:30:19,37601005000,RGN99YBB4P,820.00
23-07-2023 20:25:00,,RGN19RKDPR,
23-07-2023 20:11:03,37600161350,RGN29PT82E,"1,020.00"
23-07-2023 12:51:04,37600433670,RGN38ELUYV,"1,250.00"
22-07-2023 20:24:49,,RGM174JXWL,
22-07-2023 19:22:32,37600913960,RGM46UO6GW,"2,700.00"
22-07-2023 17:28:14,37601110650,RGM96EUXWJ,"2,900.00"
22-07-2023 12:34:11,37600155580,RGM05KXDYA,"5,270.00"
22-07-2023 12:02:59,37600726500,RGM05HY4Q4,"1,100.00"
22-07-2023 07:45:07,37600112100,RGM74UG6N3,"2,000.00"
21-07-2023 23:12:11,37601129250,RGL14LTH3H,300.00
21-07-2023 20:38:28,37600733550,RGL74A0UP3,"1,050.00"
21-07-2023 20:16:17,,RGL1473GXN,
21-07-2023 19:46:14,37600745001,RGL342M5B9,"3,000.00"
21-07-2023 18:58:01,37601012060,RGL63UUXY6,350.00
21-07-2023 17:02:22,37600114251,RGL23FV39Q,"2,000.00"
21-07-2023 16:35:24,37600712160,RGL53CZB45,"2,000.00"
21-07-2023 16:07:05,37600704260,RGL53A5GWT,590.00
21-07-2023 15:43:03,11800,RGL337UUY9,"2,000.00"
21-07-2023 14:59:17,37601011980,RGL533QWVZ,"1,050.00"
21-07-2023 14:29:47,37500319450,RGL33109SH,"2,270.00"
21-07-2023 13:33:10,37601038060,RGL62VJKMC,"1,000.00"
21-07-2023 12:56:59,37600161200,RGL12S4W2X,300.00
21-07-2023 10:34:49,37500103600,RGL72F29AT,700.00
21-07-2023 10:25:16,37600712140,RGL92E6X9Z,"3,000.00"
21-07-2023 09:40:23,37600505800,RGL52AA53F,"1,315.00"
21-07-2023 09:11:00,37601007710,RGL927UQJF,"1,720.00"
21-07-2023 07:36:51,37600122003,RGL320Z3JJ,"3,440.00"
20-07-2023 20:19:44,,RGK31FTSG9,
20-07-2023 19:49:04,37601137050,RGK71BHE31,"1,050.00"
20-07-2023 18:31:03,37600705160,RGK1ZZIR9R,"1,050.00"
20-07-2023 17:51:06,37600153400,RGK1ZU82XD,"3,000.00"
20-07-2023 17:04:41,37600835080,RGK7ZOONN3,400.00
20-07-2023 16:57:40,37600702020,RGK7ZNXOS9,"1,100.00"
20-07-2023 16:50:30,37600160810,RGK7ZN6RKV,"1,000.00"
20-07-2023 14:36:31,37600919080,RGK1ZASYXV,"2,040.00"
20-07-2023 12:14:05,37600155120,RGK6YXRMMI,350.00
20-07-2023 10:49:30,37500344550,RGK4YQ6I8W,"23,690.00"
20-07-2023 10:31:19,37600506009,RGK0YOJS3W,"1,000.00"
20-07-2023 10:28:05,37601013700(1),RGK9YO92T1,700.00
20-07-2023 10:26:08,37700103200(1),RGK5YO2Y6P,"3,000.00"
20-07-2023 09:04:37,37600107501,RGK2YHASTY,"2,800.00"
20-07-2023 08:59:21,37600405461,RGK8YGVN68,430.00
20-07-2023 08:40:16,37601006820,RGK6YFECG0,700.00
20-07-2023 06:36:33,37600923420,RGK2Y8AZO6,350.00
19-07-2023 20:15:56,,RGJ3XQ6841,
19-07-2023 16:13:43,37700109450(01),RGJ6WWA9AI,"1,250.00"
19-07-2023 14:43:19,37600150070,RGJ3WOOCHT,50.00
19-07-2023 13:34:33,376-004-20180,RGJ1WIR2ZH,500.00
19-07-2023 13:31:01,37500332000(01),RGJ6WIFVIC,"4,000.00"
19-07-2023 13:28:04,376-004-20501,RGJ8WI6TPI,350.00
19-07-2023 12:11:10,37500318520(01),RGJ5WBNP8B,"2,720.00"
19-07-2023 11:34:18,37600704770,RGJ3W8K9EZ,"2,110.00"
19-07-2023 11:32:19,37600420870,RGJ0W8EC8Q,"1,530.00"
19-07-2023 11:31:30,37600803500,RGJ1W8BNW5,910.00
19-07-2023 11:27:43,37600800250,RGJ1W800V5,670.00
19-07-2023 10:38:24,37500149050(01),RGJ5W3PTFV,"2,100.00"
19-07-2023 10:17:28,37600144551,RGJ7W1XC09,"1,500.00"
19-07-2023 08:39:02,37600802750,RGJ2VU67XK,750.00
19-07-2023 07:59:17,37600712300,RGJ0VRCVH2,500.00
19-07-2023 06:19:13,37600919020,RGJ5VMW4ER,240.00
18-07-2023 20:18:54,37600160690,RGI1V37QSV,"1,050.00"
18-07-2023 20:17:32,,RGI0V30FCE,
18-07-2023 18:38:50,37600151210,RGI1UN4KSV,"1,100.00"
18-07-2023 17:57:29,37600111501,RGI7UHB50T,500.00
18-07-2023 16:17:55,37600705210,RGI4U5Z8VK,"1,050.00"
18-07-2023 15:19:01,37600338690,RGI5U09KF1,"3,000.00"
18-07-2023 15:13:49,37600434180,RGI6TZRGH2,"1,750.00"
18-07-2023 14:53:34,37600835080,RGI6TXTOGK,600.00
18-07-2023 14:47:43,37500219350(01),RGI9TX9KXP,"1,500.00"
18-07-2023 12:59:58,37601017510,RGI8TMQXUS,510.00
18-07-2023 12:19:36,37600641100,RGI5TIXFAP,"2,180.00"
18-07-2023 12:18:32,37600120000,RGI6TIT9YW,500.00
18-07-2023 12:18:19,37600450350,RGI7TISMPP,"16,020.00"
18-07-2023 10:45:26,37600407630,RGI8T9Y93O,"3,060.00"
18-07-2023 09:29:27,3601002180,RGI3T31I1B,110.00
18-07-2023 09:06:12,37600311254,RGI2T11S7Q,"2,500.00"
18-07-2023 09:01:15,37700107450,RGI7T0M9ON,350.00
18-07-2023 07:07:33,37600815284,RGI3SSF589,"1,510.00"
