37600300020,1764,1764
37600300504,1854,1890
37600301000,0,0
37600301200,386,389
37600301100,1136,1138
37600301508,313,316
37600301900,47,48
37600302007,584,592
37600302000,560,564
37600303501,1729,1729
37600303101,103,152
37600303120,823,843
37600304002,93,94
37600304100,4351,4356
37600305801,298,304
37600306201,146,146
37600307620,361,369
37600307640,475,486
37600311003,1836,1842
37600311254,876,888
37600311400,624,633
37600311460,677,685
37600311541,220,224
37600312004,197,197
37600312503,153,153
37600313503,551,559
37600314006,849,865
37600314550,418,421
37600314500,302,307
37600314460,621,651
37600316005,2860,2874
37600316100,87,88
37600318001,1217,1223
37600319008,1405,1412
37600319251,417,418
37600320502,402,418
37600320541,860,865
37600322000,1368,1389
37600323010,193,196
37600324150,770,770
37600324510,24,24
37600324500,4010,4027
37600324800,1843,1912
37600325250,1133,1198
37600325501,931,931
37600326000,1738,1738
37600328005,549,561
37600328100,235,237
37600328756,461,461
37600329504,908,948
37600329400,365,370
37600329460,561,585
37600335010,99982,99982
37600335001,283,288
37600337550,339,339
37600337540,496,512
37600337600,272,299
37600337800,1075,1094
37600337860,117,5
37600338002,19,19
37600338250,4365,4376
37600338300,64,64
37600338500,915,921
37600338600,1956,1970
37600338690,79,79
37600339530,1272,1272
37600339590,416,422
37600339560,132,132
37600339550,207,207
37600340201,340,346
37600340301,821,821
37600340500,379,403
37600340410,383,396
37600340450,811,827
37600340600,1029,1053
37600340700,1121,1134
37600341020,132,132
37600341001,1393,1424
37600344000,737,762
37600346001,1052,1052
37600346660,690,700
37600347051,461,461
37600347501,1658,1658
37600348502,46,46
37600348800,545,559
