37601016770,147,147
37601016790,240,244
37601016980,67,71
37601016990,290,291
37601017000,122,125
37601017010,817,817
37601017015,325,327
37601017025,246,247
37601017030,408,410
37601017035,1025,1034
37601017040,313,325
37601017045,220,220
37601017060,182,191
37601017070,690,711
37601017080,284,289
37601017090,8,8
37601017101,256,258
37601017110,944,948
37601017120,236,236
37601017140,780,780
37601017160,1681,1682
37601017170,390,399
37601017185,924,927
37601017190,411,413
37601017200,1464,1464
37601017210,243,243
37601017220,208,213
37601017255,1174,1181
37601017290,188,194
37601017300,83,86
37601017309,91,91
37601017310,345,345
37601017320,379,383
37601017340,34,35
37601017400,679,680
37601017410,327,327
37601017420,417,417
37601017430,1123,1123
37601017435,918,928
37601017450,522,526
37601017460,1258,1271
37601017470,357,363
37601017490,134,138
37601017500,397,397
37601017510,1250,1250
37601017515,253,253
37601017590,68,72
37601017610,15,19
37601017920,29,35
37601017990,27,27
37601018010,307,319
37601018020,483,499
37601018035,1263,1263
37601018040,25,32
37601018050,106,106
37601018060,192,198
37601018120,842,845
37601018160,494,505
37601018180,690,697
37601018190,544,544
37601018240,255,270
37601018250,133,133
37601018220,1538,1552
37601018260,80,84
37601018270,28,33
37601018290,267,277
37601018551,1370,1376
37601019000,450,450
37601019030,612,618
37601019070,204,206
37601019080,115,118
37601019090,267,270
37601019100,482,482
37601020300,14,17
37601020500,410,410
37601020630,709,709
37601020680,565,570
37601020800,795,801
37601021000,281,281
37601021100,38,47
37601021200,547,557
37601025100,256,256
37601025130,161,169
37601026400,370,376
37601027000,155,155
37601030010,119,119
37601032000,1780,1789
37601032010,15,20
37601034080,594,603
37601036010,115,115
37601036020,160,172
37601038000,320,323
37601038050,236,238
37601038060,78,89
37601035080,209,209
37601041000,598,606
37601042000,260,260
37601042020,295,296
37601045000,1512,1518
