37601000010,356,360
37601000080,31,31
37601001010,12,12
37601001410,987,987
37601001420,429,429
37601001430,340,350
37601001460,604,607
37601001480,142,142
37601001510,1290,1298
37601001560,2687,2687
37601001570,7,24
37601001590,173,177
37601001600,839,855
37601001610,6,10
37601001850,770,770
37601001880,17,17
37601001900,408,412
37601001920,678,690
37601001930,18,18
37601002010,837,837
37601002020,303,310
37601002030,713,713
37601002040,288,297
37601002070,262,266
37601002075,2,3
37601002080,1,5
37601002090,1,5
37601002120,,
37601002122,139,145
37601002130,352,358
37601002160,587,589
37601002180,192,196
37601002190,177,177
37601002200,462,463
37601002210,577,618
37601002240,4,5
37601002250,10,12
37601002260,6,7
37601002270,2,3
37601002280,2,4
37601002285,1,4
37601002290,5,6
37601002300,147,161
37601002310,4,7
37601002320,1,
37601002330,714,717
37601002340,4,6
37601002610,1022,1042
37601002650,306,307
37601002660,876,876
37601002680,1104,1116
37601003000,1750,1753
37601003010,211,215
37601003101,569,572
37601003300,466,476
37601003500,1134,1137
37601003510,657,663
37601003540,687,693
37601003700,310,310
37601003750,672,675
37601004500,322,327
37601005000,456,467
37601005010,251,252
37601005020,119,119
37601005030,1093,1093
37601005060,244,244
37601005080,434,434
37601005100,2381,2401
37601005110,182,185
37601005150,131,133
37601005800,,
37601005810,99,99
37601005820,3,3
37601005840,97,101
37601005880,150,150
37601005900,96,96
37601005910,3068,3068
37601005920,82,84
37601005930,199,209
37601006000,212,212
37601006010,81,87
37601006020,9,10
37601006110,52,52
37601006400,204,206
37601006450,731,736
37601006500,492,496
37601006600,18,24
37601006651,1545,1548
37601006660,188,188
37601006670,1041,1058
37601006690,447,455
37601006700,1931,1941
37601006720,439,445
37601006730,1366,1373
37601006770,175,177
37601006780,74,77
37601006790,780,785
37601006800,1199,1199
37601006820,219,225
37601006865,572,572
37601006870,1132,1138
37601006880,55,56
37601006890,512,516
37601007000,320,320
37601007110,1,1
37601007300,1831,1837
37601007400,917,921
37601007430,788,797
37601007450,1330,1339
37601007480,15,21
37601007500,416,420
37601007640,488,490
37601007645,229,229
37601007650,129,133
37601007700,789,789
37601007710,5,5
37601009000,2125,2125
37601009160,194,201
37601009170,517,517
37601009180,59,59
37601009220,346,346
37601009255,328,328
37601009300,887,887
37601009350,1036,1036
37601009360,641,644
37601009370,1295,1300
37601009390,631,631
37601009400,1866,1877
37601009410,148,156
37601009415,412,412
37601009420,833,839
37601009460,173,176
37601009465,420,426
37601009490,90,92
37601009500,495,508
37601009510,653,655
37601009520,45,47
37601009540,502,502
37601009550,875,875
37601009570,233,233
37601009590,922,922
37601009610,664,667
37601009620,165,165
37601009670,993,995
37601009688,154,157
37601009680,630,633
37601009690,674,679
37601009695,516,516
37601009700,565,569
37601010400,1295,1299
37601010480,840,840
37601010500,201,204
37601010540,648,654
37601010570,395,398
37601010600,174,175
37601010610,766,770
37601010625,1281,1281
37601010645,133,137
37601010660,1241,1241
37601010665,1641,1641
37601010700,1672,1672
37601010750,778,778
37601010770,1451,1458
37601010800,590,593
37601010810,397,400
37601010820,255,255
37601010855,217,220
