29/07/2023 08:50,37600217260,RGT5OWOCC1,"1,500.00"
29/07/2023 05:11,37600733503,RGT1ON8R81,500
28/07/2023 22:37,37600320502,RGS0OGUYDS,"1,300.00"
28/07/2023 20:17,,RGS4O2X3J8,
28/07/2023 17:59,37600738610,RGS9NHOA7N,350
28/07/2023 12:05,37600148950,RGS2MH24WK,350
28/07/2023 12:04,37600836853,RGS1MGXY4R,670
28/07/2023 12:02,37601001410,RGS0MGST6O,"1,870.00"
28/07/2023 11:48,37601009370,RGS7MFD2DH,"1,340.00"
28/07/2023 11:25,37500234900,RGS9MD0TL9,"2,100.00"
28/07/2023 10:44,37700100760,RGS9M8YYEH,"50,000.00"
28/07/2023 10:38,37700106650(01),RGS4M8ERXU,350
28/07/2023 10:16,37600311254,RGS1M69S4R,"1,150.00"
28/07/2023 09:54,37600545500,RGS8M4BDTY,"1,050.00"
28/07/2023 09:51,37700151570(01),RGS1M3YU6L,350
28/07/2023 09:46,37600115430,RGS5M3JUP1,700
28/07/2023 09:44,37700106450(01),RGS6M3BZN2,350
28/07/2023 06:39,37600813750,RGS4LPYZHM,"1,050.00"
27/07/2023 20:23,,RGR7L5508N,
27/07/2023 17:24,37700103250,RGR9KDJO8P,"1,260.00"
27/07/2023 16:30,37600450750,RGR9K7ROU1,"1,770.00"
27/07/2023 16:15,37600445000,RGR7K66WRV,"1,300.00"
27/07/2023 16:02,37500409450,RGR9K4WKYT,"1,500.00"
27/07/2023 12:23,37700104100(01),RGR2JKCE0C,"2,100.00"
27/07/2023 12:03,37600738630,RGR5JIR4WZ,"3,000.00"
27/07/2023 11:24,37700116610(01),RGR7JFWLF5,"2,100.00"
27/07/2023 11:19,37700116621(01),RGR2JFHU1A,"1,220.00"
27/07/2023 11:18,37600815820,RGR2JFCG2S,"2,000.00"
27/07/2023 11:15,37600815730,RGR7JF4HKH,"4,000.00"
27/07/2023 10:57,37600814991,RGR3JDDDOB,500
27/07/2023 10:36,37601002330,RGR7JBC0TV,"2,100.00"
27/07/2023 10:16,37600413502,RGR5J9FKED,700
27/07/2023 09:26,37600429030,RGR9J4X5YJ,670
27/07/2023 08:30,37601017070,RGR5J0CQWV,"2,000.00"
26/07/2023 21:05,37700110010,RGQ6IE4NSO,"2,000.00"
26/07/2023 20:20,,RGQ6I8CIO6,
26/07/2023 19:12,376-002-17440,RGQ0HXBJNW,"2,000.00"
26/07/2023 19:10,376-003-39530,RGQ8HWX4LQ,"5,000.00"
26/07/2023 16:13,37600340201,RGQ2HA7FQW,"1,000.00"
26/07/2023 15:18,37600328005,RGQ7H4XXUF,830
26/07/2023 14:31,37600339590,RGQ2H0E1AA,"3,610.00"
26/07/2023 13:57,37700107001,RGQ5GX59TN,"2,450.00"
26/07/2023 12:47,37500426050(03),RGQ5GQ9UPJ,"1,000.00"
26/07/2023 12:45,37500426050(01),RGQ7GQ2ZXF,"4,790.00"
26/07/2023 11:44,37601003510,RGQ2GKGSAM,"2,300.00"
26/07/2023 11:41,37500109900(03),RGQ0GK5UBS,"1,000.00"
26/07/2023 11:29,37600439250,RGQ2GJ2F9Q,"1,030.00"
26/07/2023 11:26,37600340500,RGQ2GIS5G4,"2,460.00"
26/07/2023 10:06,37600919940,RGQ2GBDPLQ,650
26/07/2023 08:18,37600837072,RGQ7G2J8FH,"1,500.00"
26/07/2023 07:47,37500136900,RGQ7G0C0RR,"1,000.00"
26/07/2023 07:39,37600704925,RGQ4FZTSQQ,350
26/07/2023 07:19,37600216502,RGQ8FYOOEC,"1,750.00"
25/07/2023 20:19,,RGP8FCMBQC,
25/07/2023 19:01,37700100980,RGP7F05LYR,700
25/07/2023 17:36,37600701520,RGP6EOGKG6,"3,000.00"
25/07/2023 14:59,37601001480,RGP8E89NJA,350
25/07/2023 14:28,37601017110,RGP1E59GC5,350
25/07/2023 14:03,37600805650,RGP6E2RR0G,"2,750.00"
25/07/2023 13:54,37600714000,RGP3E1W7NV,10
25/07/2023 12:54,37500312225(03),RGP8DVZCCA,"1,000.00"
25/07/2023 12:52,37500312225(01),RGP1DVTYMR,"21,570.00"
25/07/2023 12:23,37601010500,RGP3DT5Q0F,"1,015.00"
25/07/2023 11:20,37601006000,RGP9DN953V,330
25/07/2023 11:18,37601009000,RGP3DN4TYZ,670
25/07/2023 11:17,37600831100,RGP7DMYX4L,"1,000.00"
25/07/2023 11:13,376-009-23010,RGP9DMMC3H,"5,000.00"
25/07/2023 10:55,37600714000,RGP5DKW8VV,350
25/07/2023 09:59,,RGP0DFTQJS,"3,150.00"
25/07/2023 09:36,37600433785,RGP0DDUMHK,"1,000.00"
25/07/2023 08:31,37600206460,RGP5D8RW91,"1,050.00"
24/07/2023 21:05,37600629500,RGO6COWB7K,700
24/07/2023 20:23,,RGO6CJQOT6,
24/07/2023 18:14,37600155310,RGO2C0FTOW,"1,100.00"
24/07/2023 18:10,37601025130,RGO7BZTJU3,600
24/07/2023 18:00,3.70701E+11,RGO8BYJIG0,"1,260.00"
24/07/2023 17:13,37600736400,RGO6BST5P8,510
24/07/2023 15:18,37600709640,RGO9BH5PFV,"1,000.00"
24/07/2023 14:44,37601035080,RGO6BE04Q6,350
24/07/2023 14:37,37600155490,RGO4BDECF4,"1,000.00"
24/07/2023 12:39,37500314600(03),RGO1B1ZIYR,"1,000.00"
24/07/2023 12:32,37500314600(1),RGO2B1BW66,"5,250.00"
24/07/2023 11:41,37600119501,RGO2AWOJ20,350
24/07/2023 11:10,37600619503,RGO8ATSJ8O,"1,400.00"
24/07/2023 11:01,37601010540,RGO5ASXDKL,"1,500.00"
24/07/2023 09:41,37601009255,RGO0ALMD9K,350
24/07/2023 09:39,37500424750,RGO6ALIBBK,"1,600.00"
24/07/2023 09:37,37600702500,RGO7ALCIRT,850
24/07/2023 08:49,37600650180,RGO3AHDELD,"1,080.00"
24/07/2023 08:47,37600156550,RGO9AH7KYV,"1,000.00"
24/07/2023 08:24,37500401800(01),RGO4AFDZU6,350
23/07/2023 22:06,37600737000,RGN9A0ZXNX,"2,000.00"
23/07/2023 22:05,37600434270,RGN2A0Y1T8,"2,000.00"
23/07/2023 22:03,37600732501,RGN4A0TASW,"2,000.00"
23/07/2023 21:30,37601005000,RGN99YBB4P,820
23/07/2023 20:25,,RGN19RKDPR,
23/07/2023 20:11,37600161350,RGN29PT82E,"1,020.00"
23/07/2023 12:51,37600433670,RGN38ELUYV,"1,250.00"
22/07/2023 20:24,,RGM174JXWL,
22/07/2023 19:22,37600913960,RGM46UO6GW,"2,700.00"
22/07/2023 17:28,37601110650,RGM96EUXWJ,"2,900.00"
22/07/2023 12:34,37600155580,RGM05KXDYA,"5,270.00"
22/07/2023 12:02,37600726500,RGM05HY4Q4,"1,100.00"
22/07/2023 07:45,37600112100,RGM74UG6N3,"2,000.00"
21/07/2023 23:12,37601129250,RGL14LTH3H,300
21/07/2023 20:38,37600733550,RGL74A0UP3,"1,050.00"
21/07/2023 20:16,,RGL1473GXN,
21/07/2023 19:46,37600745001,RGL342M5B9,"3,000.00"
21/07/2023 18:58,37601012060,RGL63UUXY6,350
21/07/2023 17:02,37600114251,RGL23FV39Q,"2,000.00"
21/07/2023 16:35,37600712160,RGL53CZB45,"2,000.00"
21/07/2023 16:07,37600704260,RGL53A5GWT,590
21/07/2023 15:43,11800,RGL337UUY9,"2,000.00"
21/07/2023 14:59,37601011980,RGL533QWVZ,"1,050.00"
21/07/2023 14:29,37500319450,RGL33109SH,"2,270.00"
21/07/2023 13:33,37601038060,RGL62VJKMC,"1,000.00"
21/07/2023 12:56,37600161200,RGL12S4W2X,300
21/07/2023 10:34,37500103600,RGL72F29AT,700
21/07/2023 10:25,37600712140,RGL92E6X9Z,"3,000.00"
21/07/2023 09:40,37600505800,RGL52AA53F,"1,315.00"
21/07/2023 09:11,37601007710,RGL927UQJF,"1,720.00"
21/07/2023 07:36,37600122003,RGL320Z3JJ,"3,440.00"
20/07/2023 20:19,,RGK31FTSG9,
20/07/2023 19:49,37601137050,RGK71BHE31,"1,050.00"
20/07/2023 18:31,37600705160,RGK1ZZIR9R,"1,050.00"
20/07/2023 17:51,37600153400,RGK1ZU82XD,"3,000.00"
20/07/2023 17:04,37600835080,RGK7ZOONN3,400
20/07/2023 16:57,37600702020,RGK7ZNXOS9,"1,100.00"
20/07/2023 16:50,37600160810,RGK7ZN6RKV,"1,000.00"
20/07/2023 14:36,37600919080,RGK1ZASYXV,"2,040.00"
20/07/2023 12:14,37600155120,RGK6YXRMMI,350
20/07/2023 10:49,37500344550,RGK4YQ6I8W,"23,690.00"
20/07/2023 10:31,37600506009,RGK0YOJS3W,"1,000.00"
20/07/2023 10:28,37601013700(1),RGK9YO92T1,700
20/07/2023 10:26,37700103200(1),RGK5YO2Y6P,"3,000.00"
20/07/2023 09:04,37600107501,RGK2YHASTY,"2,800.00"
20/07/2023 08:59,37600405461,RGK8YGVN68,430
20/07/2023 08:40,37601006820,RGK6YFECG0,700
20/07/2023 06:36,37600923420,RGK2Y8AZO6,350
19/07/2023 20:15,,RGJ3XQ6841,
19/07/2023 16:13,37700109450(01),RGJ6WWA9AI,"1,250.00"
19/07/2023 14:43,37600150070,RGJ3WOOCHT,50
19/07/2023 13:34,376-004-20180,RGJ1WIR2ZH,500
19/07/2023 13:31,37500332000(01),RGJ6WIFVIC,"4,000.00"
19/07/2023 13:28,376-004-20501,RGJ8WI6TPI,350
19/07/2023 12:11,37500318520(01),RGJ5WBNP8B,"2,720.00"
19/07/2023 11:34,37600704770,RGJ3W8K9EZ,"2,110.00"
19/07/2023 11:32,37600420870,RGJ0W8EC8Q,"1,530.00"
19/07/2023 11:31,37600803500,RGJ1W8BNW5,910
19/07/2023 11:27,37600800250,RGJ1W800V5,670
19/07/2023 10:38,37500149050(01),RGJ5W3PTFV,"2,100.00"
19/07/2023 10:17,37600144551,RGJ7W1XC09,"1,500.00"
19/07/2023 08:39,37600802750,RGJ2VU67XK,750
19/07/2023 07:59,37600712300,RGJ0VRCVH2,500
19/07/2023 06:19,37600919020,RGJ5VMW4ER,240
18/07/2023 20:18,37600160690,RGI1V37QSV,"1,050.00"
18/07/2023 20:17,,RGI0V30FCE,
18/07/2023 18:38,37600151210,RGI1UN4KSV,"1,100.00"
18/07/2023 17:57,37600111501,RGI7UHB50T,500
18/07/2023 16:17,37600705210,RGI4U5Z8VK,"1,050.00"
18/07/2023 15:19,37600338690,RGI5U09KF1,"3,000.00"
18/07/2023 15:13,37600434180,RGI6TZRGH2,"1,750.00"
18/07/2023 14:53,37600835080,RGI6TXTOGK,600
18/07/2023 14:47,37500219350(01),RGI9TX9KXP,"1,500.00"
18/07/2023 12:59,37601017510,RGI8TMQXUS,510
18/07/2023 12:19,37600641100,RGI5TIXFAP,"2,180.00"
18/07/2023 12:18,37600120000,RGI6TIT9YW,500
18/07/2023 12:18,37600450350,RGI7TISMPP,"16,020.00"
18/07/2023 10:45,37600407630,RGI8T9Y93O,"3,060.00"
18/07/2023 09:29,3601002180,RGI3T31I1B,110
18/07/2023 09:06,37600311254,RGI2T11S7Q,"2,500.00"
18/07/2023 09:01,37700107450,RGI7T0M9ON,350
18/07/2023 07:07,37600815284,RGI3SSF589,"1,510.00"
17/07/2023 23:48,37600918920,RGH1SMTAUH,500
17/07/2023 23:46,37700103150,RGH7SMRAU5,"3,000.00"
17/07/2023 22:24,37600815200,RGH3SJQ01J,"1,160.00"
17/07/2023 20:37,37601001460,RGH7S9IRA5,350
17/07/2023 20:22,,RGH2S7I8ME,
17/07/2023 19:32,37600918920,RGH6RZMLSI,500
17/07/2023 19:31,37600422001,RGH1RZHTNF,350
17/07/2023 19:29,3760092410,RGH7RZ4277,350
17/07/2023 18:31,37600433780,RGH6RPVEQS,"1,000.00"
17/07/2023 17:47,376-006,RGH8RJQPOM,500
17/07/2023 15:40,37600811100,RGH1R5JQ77,350
17/07/2023 15:14,37600919050,RGH0R32RX8,510
17/07/2023 12:08,37600161500(01),RGH9QKPKIZ,"1,100.00"
17/07/2023 11:17,37500332400(01),RGH3QFRRXF,"1,010.00"
17/07/2023 10:51,37600709680,RGH2QDB4EE,"1,450.00"
17/07/2023 10:08,1.59028E+12,RGH3Q99KHR,500
17/07/2023 09:27,376-006-09231,RGH1Q5LSDD,350
17/07/2023 09:25,37700107150,RGH7Q5EK7F,350
17/07/2023 09:23,37600814260,RGH6Q58CXM,350
17/07/2023 09:19,37700103450,RGH3Q4WAI3,350
17/07/2023 08:53,37600740850,RGH5Q2OARV,670
03/08/2022 00:00,37601136750,RH3171MX5X,"2,000.00"
